id,displayName,displayName_pt,name,name_pt,subname,subname_pt,set,rarity,tribe,subtype,subtype_pt,ability,ability_pt,flavorText,flavorText_pt,brainwashedText,brainwashedText_pt,brainwashed,unique,legendary,loyal,loyalRestriction,artist,serialNumber,isPast,stats/courage,stats/power,stats/wisdom,stats/speed,stats/energy,stats/mugic,elements/fire,elements/air,elements/earth,elements/water,imageUrl
FUN-37/100,Torrna,Torrna,Torrna,Torrna,,,fun,common,underworld,Scout,Explorador,"While you control a Mipedian Creature, Torrna has ""Disarm.""","Enquanto você controla um :mipedian:Mipedian, Torrna tem ""Desarmar"".",,,,,false,false,false,false,,"Adrian Barrios, Etienne St.Laurent",37/100,false,60,90,50,75,60,1,0,1,0,0,https://i.imgur.com/3k43pYD.png
FUN-16/100,Uksum,Uksum,Uksum,Uksum,,,fun,super rare,underworld,Ethereal Minion Warrior,Etéreo Lacaio Guerreiro,"At the beginning of combat, Uksum gains Energy equal to the lowest Scanned Energy among other Creatures you control.","No início do combate, Uksum ganha Energia igual à menor Energia Escaneada entre outras Criaturas que você controla.",,,"Uksum has an additional 40 Energy and Creature Type ""Kha'rall"" in addition to its other types.","Uksum possui 40 de Energia adicional e o Tipo de Criatura ""Kha'rall"", além de seus outros tipos.",true,false,false,false,,"Andrew Bradshaw, Jimmy Tran, David Curiel",16/100,false,70,105,25,45,25,0,1,0,0,0,https://i.imgur.com/JyBfxsv.png
AU-S09/26,Kaal,Kaal,Kaal,Kaal,,,au,ultra rare,underworld,Conqueror,Passado Conquistador,":fire:Fire 5
:underworldmugic:: Deal 5 damage to target Creature for each Creature you control on your opponent's side of the Battleboard.",":fire:Fogo 5
:underworldmugic:: Cause 5 de dano à Criatura alvo para cada Criatura que você controla no lado do seu oponente do Tabuleiro.",,,,,false,false,false,false,,"Andrew Bradshaw, Reggie Butler",S09/26,true,70,105,40,70,55,2,1,0,0,0,https://i.imgur.com/PnhPfmO.png
AU-17/200,Ketacc,Ketacc,Ketacc,Ketacc,,,au,super rare,underworld,Warrior Scout,Guerreiro Explorador,"Intimidate: Energy 10
Recklessness 10","Intimidar: Energia 10
Descuido 10","""On my signal, unleash the full wrath of the UnderWorld!"" — Slufurah","""Ao meu sinal, liberem toda a fúria do Submundo!"" — Slufurah",,,false,false,false,false,,"Adrian Barrios, Anthony Washington",17/200,false,85,90,50,30,75,0,1,0,1,0,https://i.imgur.com/byjiYrH.png
AU-18/200,"Khybon, Magma Dam Overseer","Khybon, Supervisor da Barragem de Magma",Khybon,Khybon,Magma Dam Overseer, Supervisor da Barragem de Magma,au,super rare,underworld,Taskmaster,Capataz,"Expend :fire:Fire: Put a Magma Counter on Khybon.
Remove 5 Magma Counters from Khybon: Deal 40 damage to all engaged Creatures.","Gaste :fire:Fogo: Coloque um Contador de Magma em Khybon.
Remova 5 Contadores de Magma de Khybon: Cause 40 de dano a todas as Criaturas em combate.",,,,,false,false,false,false,,"Adrian Barrios, Emilio Lopez",18/200,false,70,70,50,40,50,0,1,0,0,0,https://i.imgur.com/3KhCmxz.png
AU-S10/26,Kiru,Kiru,Kiru,Kiru,,,au,rare,underworld,Conqueror,Conquistador,"When Kiru wins combat put a Leadership Counter on it.
Other Creatures you control have an additional 10 Energy for each Leadership Counter on Kiru.","Quando Kiru vencer um combate, coloque um Contador de Liderança nele.
Outras criaturas que você controla têm 10 de Energia adicional para cada Contador de Liderança em Kiru.",,,,,false,false,false,false,,"Khary Randolph, Reggie Butler",S10/26,true,80,100,50,85,60,0,1,0,1,0,https://i.imgur.com/b8UqQJ4.png
AU-19/200,"Kopond, High Muge of the Hearth","Kopond, Grão Mago da Lareira",Kopond,Kopond,High Muge of the Hearth, Grão Mago da Lareira,au,ultra rare,underworld,Muge,Mago,Mugic played by Kopond that deals damage deals an additional 10 damage.,Mugics usados por Kopond que causem dano causam 10 de dano adicional.,"""Tonight we may dine as fellow Muges, but as the sun rises we are enemies once again.""","""Esta noite podemos jantar como colegas Magos, mas, ao nascer do sol, seremos inimigos novamente.""",,,false,true,false,true,,"Khary Randolph, Bob Rivard",19/200,false,40,80,80,50,35,2,1,0,0,0,https://i.imgur.com/Z2PB8zD.png
AU-20/200,"Krekk, Phalanx Recon","Krekk, Reconhecimento de Falange",Krekk,Krekk,Phalanx Recon, Reconhecimento de Falange,au,rare,underworld,Scout,Explorador,"At the beginning of combat, if the active Location's Initiative is a Discipline, engaged Creatures with less than 60 in that Discipline lose 10 Energy.","No início do combate, se a Iniciativa do Local ativo for uma Disciplina, as Criaturas em combate com menos de 60 nessa Disciplina perdem 10 de Energia.","Endlessly patrolling Gothos Tower, he waits for Lord Van Bloot's return.","Patrulhando incessantemente a Torre Gothos, ele aguarda o retorno de Lord Van Bloot.",,,false,false,false,false,,"Adrian Barrios, David Curiel",20/200,false,75,65,40,70,50,1,0,0,1,0,https://i.imgur.com/OkhDl8F.png
AU-21/200,"Magmon, Engulfed","Magmon, Engolido",Magmon,Magmon,Engulfed, Engolido,au,rare,underworld,Elementalist,Elementalista,"Your other Creatures with :fire:Fire have ""Recklessness 5"" and "":fire:Fire 5.""","Suas outras Criaturas com :fire:Fogo têm ""Descuido 5"" e "":fire:Fogo 5"".","As long as a single coal burns, his flame can never be extinguished.","Enquanto uma única brasa queimar, sua chama jamais poderá ser extinta.",,,false,false,false,false,,"Adrian Barrios, Emilio Lopez",21/200,false,40,85,30,55,60,0,1,0,0,0,https://i.imgur.com/JtMi7YQ.png
AU-22/200,"Nauthilax, Aquatic Spy","Nauthilax, Espião Aquático",Nauthilax,Nauthilax,Aquatic Spy, Espião Aquático,au,common,underworld,Elementalist Scout,Elementalista Explorador,Recklessness 5,Descuido 5,"Hiding impatiently, just out of sight, Nauthilax soon learned that it's hard to let others do the hard work for you.","Impacientemente escondido, Nauthilax logo aprendeu que é difícil deixar que os outros façam o trabalho pesado por você.",,,false,false,false,false,,"Adrian Barrios, Reggie Butler",22/200,false,75,60,70,65,65,2,0,1,0,1,https://i.imgur.com/UdM5hiK.png
AU-23/200,Piddan,Piddan,Piddan,Piddan,,,au,common,underworld,Taskmaster Warrior,Capataz Guerreiro,":underworldmugic:: Target Creature deals an additional 10 damage with its next attack this turn. If that Creature has :fire:Fire, it also gains "":fire:Fire 5.""",":underworldmugic:: A Criatura alvo causa 10 de dano adicional com seu próximo ataque neste turno.
Se essa Criatura possuir :fire:Fogo, ela também ganha "":fire:Fogo 5.""",,,,,false,false,false,false,,"Adrian Barrios, Bob Rivard",23/200,false,60,70,30,60,50,1,1,0,0,0,https://i.imgur.com/lc2d7Gp.png
AU-24/200,"Rothar, Forceful Negotiator","Rothar, Negociador Truculento",Rothar,Rothar,Forceful Negotiator, Negociador Truculento,au,rare,underworld,Commander,Comandante,"If Rothar can move into an adjacent occupied space, it must do so.","Se Rothar puder se mover para um espaço adjacente ocupado, ele deve fazê-lo.","""Treaties are made to be broken... and so are your bones!"" — Rothar","""Tratados são feitos para serem quebrados... e seus ossos também!"" — Rothar",,,false,false,false,false,,"Khary Randolph, Bob Rivard",24/200,false,70,110,60,70,75,0,1,1,1,0,https://i.imgur.com/BzkkEpb.png
AU-25/200,Savitsa,Savitsa,Savitsa,Savitsa,,,au,common,underworld,Elementalist,Elementalista,Expend :fire:Fire while engaged: Both players discard two Attack Cards and draw two Attack Cards.,Gaste :fire:Fogo em combate: Ambos os jogadores descartam dois Ataques e compram dois Ataques.,"Like a burning portent, his flaming hair signals all who see it that they do not have long to live.","Como um presságio ardente, seu cabelo em chamas sinaliza a todos que o veem que não lhes resta muito tempo de vida.",,,false,false,false,false,,"Andrew Bradshaw, Chris Fisher",25/200,false,40,80,40,80,60,1,1,0,0,0,https://i.imgur.com/qgv0VHU.png
AU-26/200,"Seeryn, Servant of Fire","Seeryn, Servo do Fogo",Seeryn,Seeryn,Servant of Fire, Servo do Fogo,au,common,underworld,Elementalist,Elementalista,:underworldmugic:: Target Creature gains :fire:Fire.,:underworldmugic:: A Criatura alvo ganha :fire:Fogo.,"Of the High Muges who helped raise the city, Seeryn warmed to Kopond and his inclination for destructive mugic.","Dentre os Grão-magos que ajudaram a erguer a cidade, Seeryn simpatizou com Kopond e sua inclinação para a mugics destrutivos.",,,false,false,false,false,,"Khary Randolph, Emilio Lopez",26/200,false,55,90,50,55,40,2,1,0,0,0,https://i.imgur.com/SUMXQBN.png
AU-27/200,"Skithia, Gothos Spy","Skithia, Espiã de Gothos",Skithia,Skithia,Gothos Spy, Espiã de Gothos,au,super rare,underworld,Commander Scout,Comandante Explorador,:underworldmugic:: The controller of target Creature reveals their attack hand. Deal 5 damage to that engaged Creature for each Elemental Type either of those revealed Attack Cards have.,":underworldmugic:: O controlador da Criatura alvo revela sua mão de ataque.
Cause 5 de dano àquela Criatura em combate para cada Elemento presente em qualquer um dos Ataque revelados.",,,,,false,false,false,false,,"Khary Randolph, Emilio Lopez",27/200,false,80,85,50,80,40,2,1,0,1,0,https://i.imgur.com/QlWaRRx.png
AU-S11/26,Skorblust,Skorblust,Skorblust,Skorblust,,,au,rare,underworld,Elementalist,Elementalista,"When Skorblust takes damage from a :fire:Fire or :earth:Earth attack, deal 5 damage to opposing engaged Creature.","Quando Skorblust sofrer dano de um ataque de :fire:Fogo ou :earth:Terra, cause 5 de dano à Criatura em combate do oponente.","Wherever Skorblust goes, he leaves a part of himself behind.","Por onde Skorblust passa, ele deixa uma parte de si mesmo para trás.",,,false,false,false,false,,"Adrian Barrios, Emilio Lopez",S11/26,true,70,90,30,60,60,0,1,0,1,0,https://i.imgur.com/CuyGM8N.png
AU-28/200,"Slufurah, Treacherous Translator","Slufurah, Tradutor Traiçoeiro",Slufurah,Slufurah,Treacherous Translator, Tradutor Traiçoeiro,au,super rare,underworld,Muge,Mago,"At the beginning of combat, sacrifice a Battlegear equipped to your engaged Creature. If you do, that Creature gains :fire:Fire and "":fire:Fire 5.""","No início do combate, sacrifique um Equipamento equipado à sua Criatura em combate.
Se o fizer, essa Criatura ganha :fire:Fogo e "":fire:Fogo 5.""","""There! We're done. Not much need for you now, is there? The alliance is broken!""","Pronto! Terminamos. Você não tem mais utilidade agora, não é? A aliança foi rompida!",,,false,false,false,false,,"Adrian Barrios, Bob Rivard",28/200,false,50,70,45,40,35,1,1,0,0,0,https://i.imgur.com/z4JQfcz.png
AU-29/200,"Stelgar, Vicious Mutation","Stelgar, Mutação Perversa",Stelgar,Stelgar,Vicious Mutation, Mutação Perversa,au,rare,underworld,Warrior,Guerreiro,"At the end of each turn, put a Growth Counter on Stelgar.
Stelgar has an additional 10 Energy and 10 in all Disciplines for each Growth Counter on it.","Ao final de cada turno, coloque um Contador de Crescimento em Stelgar.
Stelgar tem 10 de Energia e 10 em todas as Disciplinas adicionais para cada Contador de Crescimento nele.",,,,,false,false,false,false,,"Adrian Barrios, Bob Rivard",29/200,false,30,30,30,30,25,0,0,0,0,1,https://i.imgur.com/Wf28LcJ.png
AU-30/200,Toadore,Toadore,Toadore,Toadore,,,au,rare,underworld,Taskmaster,Capataz,Expend :fire:Fire while engaged: Destroy all Battlegear equipped to engaged Creatures.,Gaste :fire:Fogo em combate: Destrua todos os Equipamentos equipados nas Criaturas em combate.,You think H'earring's breath is bad after a bag of Dractyl scales? Wait 'til you get a whiff of Toadore's belches!,Você acha que o hálito do H'earring fica ruim depois de um saco de escamas de Dractyl? Espere só até sentir o cheiro dos arrotos do Toadore!,,,false,false,false,false,,Kazutoko Matsumoto,30/200,false,70,80,40,45,55,0,1,0,0,0,https://i.imgur.com/LjD6MJu.png
AU-31/200,"Ulmar, Perithon Racer","Ulmar, Corredor da Peritona",Ulmar,Ulmar,Perithon Racer, Corredor da Peritona,au,common,underworld,Conqueror Muge,Conquistador Mago,Expend :fire:Fire: Deal 10 damage to target Creature.,Gaste :fire:Fogo: Cause 10 de dano à Criatura alvo.,"To improve the Ulmanator's top speed, Ulmar removed all unnecessary components from the vehicle. Unfortunately, that included the brakes.","Para aumentar a velocidade máxima do Ulmanator, Ulmar removeu todos os componentes desnecessários do veículo. Infelizmente, isso incluiu os freios.",,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",31/200,false,50,40,80,40,50,1,1,0,0,0,https://i.imgur.com/KS7QszI.png
AU-S12/26,Voorx,Voorx,Voorx,Voorx,,,au,rare,underworld,Elementalist,Elementalista,"When Voorx becomes engaged, your opponent can sacrifice a Battlegear. If they do not, Voorx gains "":fire:Fire 5"" and "":water:Water 5.""","Quando Voorx entra em combate, seu oponente pode sacrificar um Equipamento.
Se não o fizer, Voorx ganha "":fire:Fogo 5"" e "":water:Água 5"".",,,,,false,false,false,false,,"Andrew Bradshaw, Bob Rivard",S12/26,true,50,80,70,40,55,0,1,0,0,1,https://i.imgur.com/rCCCgIR.png
AU-32/200,"Zamool, Lord Van Bloot's Enforcer","Zamool, Capanga de Lorde Van Bloot",Zamool,Zamool,Lord Van Bloot's Enforcer, Capanga de Lorde Van Bloot,au,ultra rare,underworld,Conqueror,Conquistador,"If Zamool is engaged, opposing Creatures cannot play Mugic or abilities.","Se Zamool estiver em combate, as Criaturas do oponente não podem usar Mugics ou habilidades.",Darker than night. Quieter than silence. More terrifying than fear.,Mais sombrio que a noite. Mais quieto que o silêncio. Mais aterrorizante que o medo.,,,false,true,false,false,,"Khary Randolph, Anthony Washington",32/200,false,85,70,50,90,60,1,0,0,1,0,https://i.imgur.com/GdEUkSi.png
FAS-21/100,Cyrenox,Cyrenox,Cyrenox,Cyrenox,,,fas,common,underworld,Warrior,Guerreiro,"If all Creatures you control have :fire:Fire, Cyrenox deals an additional 5 damage with attacks.","Se todas as criaturas que você controla tiverem :fire: Fogo, os ataques Cyrenox causa 5 de dano adicional.","Born of darkness, raised in gloom, wielder of sorrow, bringer of doom.","Nascido da escuridão, criado na penumbra, portador da tristeza, arauto da perdição.",,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",21/100,false,60,85,40,60,60,0,1,0,0,0,https://i.imgur.com/wHLDWPb.png
OP-OP1-4/20,Chargola,Chargola,Chargola,Chargola,,,op,uncommon,underworld,Commander,Comandante,Recklessness 5.,Descuido 5.,"Though widely renowned for his meticulous planning, Chargola throws all strategies out the window in the heat of the skirmish.","Embora amplamente conhecido por seu planejamento meticuloso, Chargola deixa de lado todas as estratégias no calor do combate.",,,false,false,false,false,,"Adrian Barrios, Jimmy Tran",OP1-4/20,false,85,95,75,60,65,1,0,0,0,0,https://i.imgur.com/y9ZQPoH.png
OP-OP1-5/20,Dyrtax,Dyrtax,Dyrtax,Dyrtax,,,op,common,underworld,Scout,Explorador,Swift 1.,Ágil 1.,Treasure hunters constantly try to steal valuable crystals at Jade Pillar. Dyrtax makes sure they don't get too greedy.,Caçadores de tesouros tentam constantemente roubar cristais valiosos no Pilar de Jade. Dyrtax garante que eles não se deixem levar pela ganância.,,,false,false,false,false,,Graz Entertainment,OP1-5/20,false,45,70,55,75,50,1,0,0,0,0,https://i.imgur.com/DOTNRko.png
OP-OP1-6/20,Getterek,Getterek,Getterek,Getterek,,,op,super rare,underworld,Taskmaster,Capataz,Intimidate: :power:Power 10.,Intimidar: :power:Poder 10.,It is recommended that you pay the toll before you cross the bridge.,É aconselhável pagar o pedágio antes de atravessar a ponte.,,,false,false,false,false,,"Khary Randolph, David Curiel",OP1-6/20,false,60,105,35,55,65,0,1,0,0,0,https://i.imgur.com/dcUoExx.png
DOP-BR-08,Agitos,Agitos,Agitos,Agitos,,,dop,uncommon,underworld,Commander,Comandante,:underworldmugic:: Deal 5 damage to target Creature.,:underworldmugic:: Cause 5 de dano à Criatura alvo.,,,,,false,false,false,false,,"Adrian Barrios, Etienne St.Laurent",BR-08,false,75,50,95,45,60,1,0,0,0,0,https://i.imgur.com/3eyflqR.png
DOP-BR-11,Banshor,Banshor,Banshor,Banshor,,,dop,uncommon,underworld,Ethereal,Etéreo,Recklessness 5.,Descuido 5.,,,,,false,false,false,false,,Kazutoko Matsumoto,BR-11,false,85,95,75,60,65,1,0,0,0,0,https://i.imgur.com/rMylyAn.png
DOP-BR-09,Cerbie,Cerbie,Cerbie,Cerbie,,,dop,common,underworld,Taskmaster,Capataz,Intimidate: :power:Power 10.,Intimidar: :power:Poder 10.,"As the UnderWorld guardian of The Passage, Cerbie is forever vigilant against any potential invasion from the OverWorld.","Como guardião da Passagem no Submundo, Cerbie permanece eternamente vigilante contra qualquer possível invasão vinda do OutroMundo.",,,false,false,false,false,,Kazutoko Matsumoto,BR-09,false,60,105,35,55,65,0,1,0,0,0,https://i.imgur.com/LroZWXd.png
DOP-BR-04,Mishmoshmish,Mishmoshmish,Mishmoshmish,Mishmoshmish,,,dop,common,underworld,Scout,Explorador,Swift 1.,Ágil 1.,,,,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",BR-04,false,45,70,55,75,50,1,0,0,0,0,https://i.imgur.com/8tAvVPB.png
OP-LR03/10,Khybon's Engineered Automaton,Engenhoca Autônoma do Khybon,Khybon's Engineered Automaton,Engenhoca Autônoma do Khybon,,,op,common,underworld,Taskmaster Warrior,Capataz Guerreiro,Sacrifice a Battlegear: Target Taskmaster gains 40 to all Disciplines. Use this ability only once per turn.,"Sacrifique um Equipamento: O Capataz alvo ganha 40 em todas as Disciplinas.
Use esta habilidade apenas uma vez por turno.",,,,,false,false,false,false,,"Adrian Barrios, Anthony Washington",LR03/10,false,40,60,30,30,45,0,0,0,0,0,https://i.imgur.com/60qnqxX.png
OP-LR04/10,"Ulmar, Wavescrambler","Ulmar, Embaralhador de Ondas",Ulmar,Ulmar,Wavescrambler, Embaralhador de Ondas,op,rare,underworld,Conqueror,Conquistador,"Minion Creatures cannot play activated abilities if their controller also controls a Chieftain Creature.
Ulmar cannot be targeted by Mugic.","Criaturas Lacaio não podem usar habilidades ativadas se seu controlador também controlar um Chefe.
Ulmar não pode ser alvo de Mugic.",,,,,false,false,false,false,,"Keron Grant, VJ Comando",LR04/10,false,45,65,75,75,35,0,1,0,0,0,https://i.imgur.com/cVcS2VL.png
